id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
39816,47,admin.,divorced,high.school,no,yes,no,telephone,jun,mon,302,1,999,0,nonexistent,-1.7,94.055,-39.8,0.711,4991.6,1
15969,24,admin.,single,high.school,no,yes,no,cellular,jul,mon,595,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
36541,29,admin.,married,high.school,no,no,no,cellular,jun,wed,200,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
32057,58,technician,divorced,university.degree,no,no,no,cellular,may,thu,181,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
11728,25,blue-collar,single,high.school,unknown,no,no,telephone,jun,fri,136,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
31148,35,services,married,high.school,unknown,no,no,cellular,may,wed,257,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
38750,36,management,married,university.degree,no,no,yes,cellular,nov,wed,166,3,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,1
29403,60,retired,married,basic.6y,no,yes,yes,telephone,apr,mon,384,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
11148,45,blue-collar,married,basic.9y,unknown,yes,yes,telephone,jun,thu,93,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
27047,29,self-employed,married,university.degree,no,yes,yes,cellular,nov,fri,729,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,1
21784,33,admin.,single,university.degree,no,no,yes,cellular,aug,wed,155,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
9669,50,technician,married,professional.course,no,no,yes,telephone,jun,mon,352,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
28086,55,retired,married,high.school,no,yes,no,cellular,apr,fri,213,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,0
16683,39,services,married,unknown,unknown,yes,yes,cellular,jul,wed,1201,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
17491,48,services,married,high.school,no,no,no,cellular,jul,mon,157,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
17234,56,admin.,married,university.degree,no,yes,yes,cellular,jul,fri,374,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
26856,36,technician,married,professional.course,no,no,no,telephone,nov,thu,159,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
31092,29,admin.,single,university.degree,no,yes,yes,cellular,may,wed,74,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
20010,32,technician,single,university.degree,no,yes,no,cellular,aug,fri,166,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
2246,31,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,181,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
20051,34,admin.,single,university.degree,no,yes,no,cellular,aug,mon,145,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
38295,42,entrepreneur,married,basic.9y,no,no,no,cellular,oct,wed,122,3,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0
16220,41,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,60,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
11223,31,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,217,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
14362,23,blue-collar,single,high.school,unknown,yes,no,cellular,jul,mon,150,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
26184,34,management,married,university.degree,no,yes,no,cellular,nov,thu,130,6,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
22767,35,technician,married,professional.course,no,no,yes,cellular,aug,mon,463,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
6086,33,admin.,divorced,high.school,unknown,no,no,telephone,may,tue,161,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
32693,30,technician,single,professional.course,no,yes,no,cellular,may,mon,308,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
30886,30,services,married,high.school,no,yes,no,cellular,may,tue,93,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
16392,31,blue-collar,single,high.school,no,yes,yes,cellular,jul,wed,870,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
6261,46,admin.,divorced,university.degree,no,yes,no,telephone,may,tue,304,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
35160,39,management,married,university.degree,no,yes,no,cellular,may,fri,837,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
25801,30,admin.,married,university.degree,no,yes,yes,cellular,nov,wed,89,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
1711,31,technician,married,professional.course,no,no,no,telephone,may,fri,258,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
20424,59,technician,married,professional.course,no,no,yes,cellular,aug,tue,138,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
13850,42,blue-collar,married,basic.4y,no,unknown,unknown,cellular,jul,fri,467,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
716,45,technician,married,university.degree,no,no,no,telephone,may,tue,152,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
24175,46,management,married,university.degree,no,no,no,cellular,nov,mon,595,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
39201,29,admin.,single,high.school,no,no,no,cellular,mar,mon,150,4,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,0
34000,58,retired,married,university.degree,no,no,no,cellular,may,wed,109,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
18448,38,services,married,high.school,no,no,yes,cellular,jul,thu,74,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
35218,29,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,372,2,12,1,success,-1.8,92.893,-46.2,1.25,5099.1,0
27582,57,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,208,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
1369,28,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,347,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
5101,46,entrepreneur,married,high.school,no,no,yes,telephone,may,fri,225,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
1404,29,blue-collar,single,high.school,unknown,unknown,unknown,telephone,may,thu,242,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
3097,60,unknown,married,university.degree,no,no,yes,telephone,may,thu,112,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
31907,36,admin.,married,professional.course,no,no,no,cellular,may,thu,271,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
30460,81,retired,married,basic.9y,no,no,no,cellular,may,mon,170,2,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,0
41000,54,services,divorced,high.school,no,yes,no,cellular,oct,wed,487,3,999,2,failure,-1.1,94.601,-49.5,1.016,4963.6,1
34948,34,admin.,married,university.degree,no,no,no,cellular,may,fri,377,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
7867,33,technician,single,university.degree,no,yes,no,telephone,jun,mon,42,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
12979,57,retired,married,professional.course,unknown,no,yes,cellular,jul,tue,1720,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
3182,48,self-employed,married,university.degree,unknown,yes,no,telephone,may,thu,750,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
9572,26,student,single,high.school,no,no,no,telephone,jun,mon,901,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1
19195,33,housemaid,single,university.degree,unknown,yes,no,cellular,aug,wed,46,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
32507,34,management,married,university.degree,no,yes,no,telephone,may,fri,283,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
37318,69,retired,married,high.school,no,yes,no,cellular,aug,tue,151,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0
21230,35,technician,married,professional.course,no,yes,no,telephone,aug,mon,209,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
3657,35,services,married,high.school,unknown,no,no,telephone,may,fri,184,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
40160,32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,250,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,0
18337,27,admin.,single,professional.course,unknown,yes,no,cellular,jul,thu,114,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
17402,43,technician,divorced,high.school,no,yes,yes,cellular,jul,mon,200,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
15172,26,admin.,single,high.school,unknown,yes,no,cellular,jul,thu,263,6,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
24241,58,management,married,unknown,no,no,no,cellular,nov,mon,114,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
24408,32,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,160,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
8850,30,self-employed,single,university.degree,no,no,no,telephone,jun,thu,39,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
33976,28,unemployed,married,university.degree,no,no,no,cellular,may,wed,176,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
32219,33,management,married,university.degree,no,no,no,cellular,may,fri,364,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
8981,26,housemaid,married,university.degree,no,no,no,telephone,jun,thu,181,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
39860,44,services,single,high.school,no,no,no,telephone,jun,mon,20,1,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,0
37762,64,retired,married,unknown,no,no,no,cellular,aug,fri,252,4,999,0,nonexistent,-2.9,92.201,-31.4,0.849,5076.2,1
15387,30,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,fri,474,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1
27326,48,services,married,professional.course,no,no,no,cellular,nov,fri,10,6,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
14479,54,retired,married,basic.4y,no,yes,yes,telephone,jul,tue,533,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
36614,35,self-employed,married,university.degree,no,yes,no,cellular,jun,thu,269,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
5632,43,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,mon,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
32034,50,blue-collar,married,basic.4y,unknown,no,no,cellular,may,thu,857,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
3392,41,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
13354,25,services,single,high.school,no,no,no,cellular,jul,wed,643,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
33298,51,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,tue,211,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
34970,42,self-employed,married,professional.course,unknown,unknown,unknown,cellular,may,fri,665,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
11432,40,management,married,unknown,no,yes,no,telephone,jun,fri,170,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
5406,37,admin.,single,university.degree,no,yes,yes,telephone,may,fri,138,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
22170,51,management,married,university.degree,no,no,no,cellular,aug,thu,644,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1
17077,46,management,married,university.degree,no,no,yes,cellular,jul,fri,153,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
24680,41,technician,married,university.degree,no,no,no,cellular,nov,mon,149,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
40019,38,unemployed,divorced,high.school,no,no,no,telephone,jul,thu,10,1,999,0,nonexistent,-1.7,94.215,-40.3,0.782,4991.6,0
18675,44,technician,single,unknown,unknown,no,yes,cellular,jul,thu,48,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
26495,51,entrepreneur,single,university.degree,no,no,no,cellular,nov,thu,139,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
23809,33,admin.,married,university.degree,no,yes,no,cellular,aug,fri,24,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
31046,33,admin.,married,high.school,no,no,no,cellular,may,wed,105,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
3087,34,admin.,single,university.degree,no,yes,no,telephone,may,thu,468,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
39743,49,technician,married,university.degree,no,no,no,cellular,may,thu,188,1,999,1,failure,-1.8,93.876,-40,0.699,5008.7,0
32212,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,144,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
18862,42,technician,divorced,professional.course,no,yes,no,cellular,aug,mon,151,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
29143,33,blue-collar,single,basic.9y,no,no,no,cellular,apr,fri,419,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
21815,33,admin.,single,university.degree,no,no,no,cellular,aug,wed,64,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
38160,36,admin.,married,university.degree,no,yes,no,cellular,oct,thu,66,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0
36984,36,admin.,married,high.school,no,yes,no,cellular,jul,fri,122,1,999,1,failure,-2.9,92.469,-33.6,1.059,5076.2,0
1877,56,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,400,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
29322,36,admin.,single,high.school,no,yes,no,cellular,apr,fri,245,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
34094,36,admin.,single,university.degree,no,no,yes,cellular,may,wed,1119,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1
38583,65,retired,married,basic.4y,no,no,no,cellular,oct,fri,176,5,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0
1286,35,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,74,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
35381,58,admin.,divorced,high.school,unknown,no,no,cellular,may,fri,315,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
15059,32,entrepreneur,married,basic.9y,no,yes,no,cellular,jul,thu,430,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
27735,32,technician,married,professional.course,no,no,yes,telephone,mar,wed,92,5,999,0,nonexistent,-1.8,92.843,-50,1.778,5099.1,0
8455,32,self-employed,divorced,university.degree,no,no,yes,telephone,jun,tue,254,21,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
30205,30,student,single,university.degree,no,no,no,cellular,apr,thu,200,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
34332,33,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,16,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
10317,52,admin.,divorced,high.school,no,no,no,telephone,jun,mon,24,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
30739,51,admin.,married,basic.4y,unknown,no,no,cellular,may,tue,516,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
5538,48,technician,married,professional.course,no,yes,no,telephone,may,mon,41,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
17215,28,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,53,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
14707,48,unemployed,married,university.degree,no,yes,no,cellular,jul,tue,812,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
37299,19,student,single,basic.9y,no,yes,no,telephone,aug,mon,85,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0
28056,30,admin.,married,university.degree,no,no,yes,cellular,apr,thu,206,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0
40979,56,technician,divorced,professional.course,no,yes,yes,cellular,oct,mon,170,5,999,0,nonexistent,-1.1,94.601,-49.5,1,4963.6,0
30785,43,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,may,tue,123,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
22564,52,services,married,high.school,unknown,yes,no,cellular,aug,fri,79,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
41018,26,unemployed,single,high.school,no,yes,no,cellular,oct,fri,394,3,14,1,success,-1.1,94.601,-49.5,1.029,4963.6,1
34647,36,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,329,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
17754,54,housemaid,married,basic.4y,unknown,no,no,cellular,jul,tue,164,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
19474,39,technician,single,university.degree,no,yes,no,cellular,aug,thu,292,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
38545,61,technician,married,professional.course,no,no,no,cellular,oct,thu,76,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0
33781,33,services,single,basic.6y,unknown,no,no,cellular,may,wed,74,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
7990,40,services,divorced,high.school,no,no,no,telephone,jun,mon,158,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
36028,31,technician,single,university.degree,no,no,no,cellular,may,tue,911,1,2,1,success,-1.8,92.893,-46.2,1.266,5099.1,0
6413,46,admin.,divorced,university.degree,unknown,yes,no,telephone,may,wed,318,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
40439,29,services,single,university.degree,no,no,no,cellular,aug,mon,265,1,6,1,success,-1.7,94.027,-38.3,0.904,4991.6,1
32789,45,admin.,single,high.school,no,no,no,cellular,may,mon,1487,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
7501,37,admin.,married,high.school,no,no,no,telephone,may,fri,868,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
9566,32,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,70,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
35463,27,services,single,university.degree,no,yes,no,cellular,may,mon,19,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
20522,32,technician,single,university.degree,no,yes,no,cellular,aug,tue,645,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1
35014,55,management,married,basic.6y,unknown,yes,no,cellular,may,fri,127,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
6094,51,technician,married,university.degree,no,yes,no,telephone,may,tue,470,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
12849,30,admin.,single,high.school,no,yes,no,cellular,jul,tue,443,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
5452,30,blue-collar,single,university.degree,no,no,no,telephone,may,fri,245,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
704,26,unemployed,single,basic.9y,no,yes,no,telephone,may,tue,112,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
14205,54,blue-collar,single,unknown,no,yes,no,cellular,jul,mon,213,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
28069,26,entrepreneur,single,high.school,no,no,yes,cellular,apr,fri,297,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,0
8689,38,admin.,single,university.degree,no,yes,no,telephone,jun,wed,126,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
35799,28,admin.,single,university.degree,no,yes,no,cellular,may,mon,28,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
20003,46,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,492,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
40208,54,unknown,married,basic.9y,no,yes,no,cellular,jul,tue,174,2,13,2,success,-1.7,94.215,-40.3,0.876,4991.6,0
7425,44,management,divorced,basic.9y,unknown,no,no,telephone,may,fri,70,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
22371,35,technician,single,professional.course,no,no,no,cellular,aug,thu,153,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
12019,25,technician,single,professional.course,no,no,yes,telephone,jun,thu,150,2,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0
20765,44,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,195,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
11995,44,admin.,married,university.degree,unknown,yes,yes,telephone,jun,thu,91,4,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0
25301,38,self-employed,married,professional.course,no,no,no,cellular,nov,tue,1788,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,1
38106,56,unemployed,married,professional.course,no,no,no,cellular,sep,fri,323,3,6,1,success,-3.4,92.379,-29.8,0.762,5017.5,1
23564,46,admin.,married,high.school,no,unknown,unknown,cellular,aug,thu,180,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
35706,46,admin.,single,university.degree,no,yes,yes,cellular,may,mon,11,5,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
15560,26,services,single,high.school,no,yes,no,cellular,jul,fri,37,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
1976,28,technician,single,professional.course,no,yes,no,telephone,may,fri,315,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
9634,39,management,married,university.degree,no,yes,no,telephone,jun,mon,23,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38220,32,admin.,married,university.degree,no,yes,yes,cellular,oct,wed,223,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0
3549,41,unemployed,married,basic.9y,unknown,yes,no,telephone,may,fri,144,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
1766,40,admin.,married,high.school,no,yes,yes,telephone,may,fri,1087,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
7150,50,technician,divorced,basic.9y,no,no,yes,telephone,may,thu,48,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
33973,33,technician,single,university.degree,no,no,yes,cellular,may,wed,118,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
33501,27,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,314,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
33762,57,services,married,high.school,unknown,no,no,cellular,may,wed,88,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
9680,32,blue-collar,married,high.school,no,yes,no,telephone,jun,mon,83,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
